LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,REASON_nan,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,JOB_nan,y
23000.0,47000.0,78000.0,17.8,2.0,1.0,100.46666667,0.0,28.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23000.0,32000.0,55000.0,0.4,0.0,0.0,211.03333333,0.0,23.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23000.0,48003.0,64720.0,4.0,0.0,0.0,160.6060458,1.0,26.0,33.629923296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23000.0,32946.0,52054.0,6.0,0.0,,123.06721674,,10.0,24.02181712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23000.0,,49906.0,,,,96.756969054,,13.0,27.441242408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23000.0,71902.0,101750.0,5.0,0.0,0.0,214.38925238,0.0,13.0,29.045964061,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23100.0,95352.0,115077.0,24.0,0.0,0.0,253.32937133,0.0,26.0,39.816800565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23100.0,71680.0,101492.0,1.0,,,230.36161621,5.0,24.0,39.872708847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23100.0,61524.0,96308.0,1.0,0.0,0.0,160.38316815,1.0,21.0,35.112241195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23100.0,141937.0,179756.0,6.0,0.0,0.0,328.39849318,0.0,16.0,43.910045849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23100.0,75837.0,183443.0,9.0,0.0,0.0,377.29103995,0.0,17.0,31.435316117,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23100.0,93805.0,135780.0,5.0,0.0,0.0,155.02538165,0.0,31.0,34.644921651,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23100.0,83458.0,107589.0,24.0,,0.0,314.06637396,1.0,43.0,38.043726208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23100.0,133867.0,174105.0,26.0,,3.0,332.40983989,0.0,28.0,30.768637688000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23100.0,42862.0,63916.0,5.0,0.0,0.0,182.93211997,1.0,26.0,35.583789235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23100.0,72712.0,185787.0,10.0,0.0,0.0,362.18170443,1.0,16.0,31.86715522,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23100.0,109498.0,156191.0,15.0,0.0,0.0,186.20199627,0.0,25.0,33.794211606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23100.0,64601.0,100170.0,2.0,0.0,0.0,156.67537504,0.0,21.0,34.000236065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23100.0,235937.0,266793.0,5.0,1.0,0.0,242.61486138,2.0,51.0,36.88704865,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23200.0,184526.0,237546.0,2.0,0.0,0.0,291.6334148,0.0,26.0,39.483913745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23200.0,62811.0,99320.0,3.0,0.0,0.0,166.86109892,1.0,21.0,36.071271567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23200.0,96345.0,135081.0,,0.0,0.0,217.48054226,0.0,20.0,26.799930011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23200.0,112948.0,159050.0,16.0,0.0,0.0,189.83900867,0.0,25.0,33.49396616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23200.0,129355.0,171709.0,0.0,0.0,0.0,328.51412138,0.0,30.0,40.048440044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23200.0,96043.0,140090.0,21.0,0.0,0.0,162.64043049,0.0,24.0,39.205100427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23200.0,14511.0,81579.0,7.0,0.0,3.0,272.93829900000003,0.0,23.0,47.120580493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23200.0,40905.0,81651.0,6.0,0.0,0.0,274.00207957,0.0,19.0,40.109442513000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23200.0,131804.0,171144.0,6.0,0.0,0.0,197.76872804,0.0,37.0,19.778851787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23200.0,144542.0,176611.0,5.0,,,179.239077,5.0,42.0,40.823160429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23300.0,82472.0,110321.0,,0.0,0.0,174.23998064,2.0,25.0,37.912872473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23300.0,103162.0,135013.0,9.0,1.0,0.0,188.93983988,5.0,18.0,40.670817076999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23300.0,81144.0,106102.0,7.0,0.0,0.0,288.37273939,1.0,28.0,33.271413361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23300.0,65310.0,89959.0,2.0,0.0,0.0,89.79414920200001,1.0,30.0,33.986098814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23300.0,143821.0,177028.0,8.0,0.0,0.0,320.92343613,0.0,16.0,44.752958858999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23300.0,36000.0,,19.0,4.0,0.0,113.56666667,2.0,20.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23300.0,84083.0,107407.0,2.0,0.0,1.0,153.23333333,6.0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23300.0,61496.0,102823.0,18.0,0.0,0.0,649.74710438,1.0,24.0,20.872560266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23300.0,71734.0,100072.0,6.0,0.0,7.0,122.79944314,0.0,21.0,34.530438587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23300.0,27793.0,50177.0,16.0,0.0,0.0,136.40160303,1.0,24.0,28.052921095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23300.0,103783.0,132612.0,1.0,0.0,,120.34796658,0.0,19.0,203.31214869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23300.0,91957.0,135827.0,,0.0,1.0,203.07168751,0.0,20.0,27.833356125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23300.0,88825.0,104609.0,8.0,,,,,,28.013238842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23300.0,89847.0,136259.0,,0.0,0.0,210.01611964,0.0,21.0,29.779942256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23400.0,64332.0,95770.0,13.0,0.0,0.0,128.23922251,0.0,13.0,35.157645613,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23400.0,81379.0,105005.0,,0.0,0.0,186.89092458,1.0,24.0,37.889768706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23400.0,91165.0,99564.0,8.0,,,,,,28.978621413000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23400.0,72262.0,94646.0,2.0,0.0,0.0,105.99926564,1.0,29.0,31.840635100000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23400.0,89427.0,106590.0,6.0,,,,,,29.371651521999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23400.0,48549.0,68957.0,6.0,0.0,0.0,172.81072664,1.0,27.0,34.456762198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23400.0,125750.0,165732.0,6.0,0.0,0.0,195.08453906,0.0,38.0,20.733031637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23400.0,97865.0,120172.0,2.0,0.0,0.0,200.57575228,1.0,26.0,36.398728722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23400.0,35634.0,61149.0,,0.0,0.0,204.64278621,0.0,13.0,41.115158943000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23400.0,89226.0,119604.0,3.0,0.0,0.0,221.68138332,1.0,26.0,34.556201402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23400.0,90924.0,116819.0,24.0,0.0,0.0,245.89786162,1.0,27.0,40.857427037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23400.0,45766.0,66192.0,26.0,0.0,0.0,284.78157228,2.0,32.0,35.936794804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,95289.0,122273.0,9.0,0.0,0.0,118.61613434,1.0,23.0,30.447274539000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500.0,,90205.0,9.0,0.0,0.0,169.01497354,0.0,16.0,38.698735922,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,90246.0,119320.0,22.0,0.0,0.0,239.25964489,1.0,26.0,41.336696482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,52457.0,77436.0,16.0,0.0,0.0,,0.0,0.0,33.568766269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23500.0,18989.0,51607.0,26.0,0.0,1.0,206.76549496,0.0,24.0,27.551408817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,44952.0,70191.0,6.0,0.0,0.0,164.96393992,1.0,26.0,35.788157705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23500.0,68049.0,93394.0,6.0,0.0,0.0,191.11244230000003,2.0,18.0,32.13282224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500.0,133197.0,168990.0,8.0,1.0,0.0,214.28459938,0.0,19.0,36.642629039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,48286.0,81958.0,6.0,0.0,0.0,248.86009427,2.0,25.0,32.467300894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500.0,54816.0,87000.0,3.5,0.0,1.0,223.2,0.0,17.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23500.0,,143168.0,10.0,,,,,,35.733567330999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23500.0,,131203.0,0.0,0.0,0.0,318.84712976,3.0,21.0,31.084155791999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,146371.0,179434.0,6.0,,,195.17814464,4.0,43.0,39.94505447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23500.0,75708.0,102198.0,2.0,,,231.43431589,5.0,23.0,42.179786422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500.0,,59600.0,26.0,0.0,0.0,127.8,0.0,9.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,90129.0,141785.0,23.0,1.0,0.0,158.99682446,0.0,25.0,40.331950332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23500.0,37858.0,60890.0,2.0,0.0,0.0,110.05727377,0.0,17.0,19.268439553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,65587.0,87101.0,3.0,0.0,0.0,83.238000041,2.0,30.0,32.031678369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,62742.0,111921.0,15.0,0.0,3.0,282.97601589,0.0,36.0,27.148205463000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23500.0,132737.0,285749.0,4.0,0.0,0.0,213.39299486,0.0,14.0,31.236113807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500.0,94109.0,97194.0,1.0,1.0,0.0,116.81864817,0.0,20.0,35.866116431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23500.0,,66217.0,24.0,0.0,1.0,122.14755148,1.0,8.0,20.17202126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,55731.0,89079.0,4.0,0.0,0.0,273.67437989,1.0,25.0,33.509409038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500.0,190239.0,233603.0,3.0,0.0,0.0,285.33129265,0.0,27.0,39.916482966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23500.0,147696.0,118200.0,4.0,0.0,0.0,103.67278586,2.0,34.0,30.361711413000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23500.0,86144.0,138953.0,13.0,0.0,0.0,110.05419832,3.0,15.0,41.841690898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23500.0,62441.0,97293.0,1.0,0.0,0.0,152.83275416,0.0,21.0,34.531259989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23500.0,,116983.0,,0.0,1.0,143.41464480000002,0.0,10.0,35.060319852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23600.0,70769.0,183593.0,11.0,0.0,0.0,367.09848754,1.0,17.0,33.789192331,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,30758.0,57280.0,13.0,0.0,0.0,104.39569049,2.0,24.0,31.120398625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,87875.0,139025.0,10.0,0.0,0.0,112.91251455,2.0,15.0,38.505897276999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,136607.0,172414.0,6.0,0.0,0.0,226.04029456,0.0,20.0,36.976930394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,,68208.0,26.0,0.0,0.0,119.58590128,0.0,8.0,20.818255542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,50424.0,70281.0,24.0,0.0,0.0,312.73847118,4.0,31.0,35.771675924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,69846.0,189234.0,11.0,0.0,0.0,357.8050619,0.0,17.0,30.564280336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,36438.0,80176.0,10.0,0.0,0.0,289.70153888,0.0,19.0,39.929954554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23600.0,57327.0,105411.0,14.0,0.0,3.0,276.18236267,0.0,35.0,29.283032501999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23600.0,94908.0,101678.0,1.0,1.0,0.0,125.70170443,0.0,19.0,33.224319129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23600.0,141000.0,175000.0,2.0,0.0,0.0,192.76666667,0.0,35.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,82639.0,114266.0,,0.0,0.0,186.15634723,2.0,25.0,37.943868201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,96452.0,125277.0,11.0,0.0,0.0,127.35992199,1.0,23.0,30.985538961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23600.0,126254.0,169638.0,6.0,0.0,0.0,176.74916309,0.0,38.0,17.620920214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23600.0,82407.0,106431.0,,0.0,0.0,169.80527106,0.0,24.0,39.488844436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23600.0,140284.0,182591.0,21.0,0.0,0.0,224.94134673,0.0,24.0,41.871755799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23600.0,56023.0,83659.0,5.0,0.0,0.0,267.75553453,2.0,25.0,32.200781329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23700.0,76196.0,100929.0,17.0,0.0,0.0,180.73115396,1.0,13.0,41.526026449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23700.0,,78878.0,4.0,0.0,0.0,408.18764616,0.0,23.0,24.200935826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23700.0,57553.0,101656.0,19.0,0.0,0.0,648.32849259,0.0,23.0,22.84647896,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23700.0,43712.0,75191.0,6.0,0.0,0.0,50.717534833,2.0,18.0,37.10325125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23700.0,,78812.0,4.0,0.0,0.0,412.02054674,0.0,24.0,25.637263088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23700.0,138632.0,186585.0,20.0,0.0,0.0,225.89772555,0.0,24.0,42.766829611999995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23700.0,144373.0,180927.0,5.0,,,175.81537537,5.0,43.0,40.315790028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23700.0,,46665.0,,,,85.128353796,,12.0,24.991359419000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23700.0,46910.0,75136.0,10.0,0.0,0.0,119.23120438,1.0,19.0,43.829588003999994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23700.0,93734.0,98099.0,8.0,,,,,,30.020087994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23700.0,62949.0,99295.0,15.0,0.0,0.0,145.35528027,0.0,14.0,36.032760292,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23700.0,76000.0,106000.0,2.6,1.0,0.0,138.96666667,2.0,38.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23700.0,82983.0,106877.0,,0.0,0.0,177.01767442,2.0,24.0,40.995208218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23700.0,87141.0,140428.0,22.0,1.0,0.0,169.28363143,1.0,25.0,40.980615645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23700.0,104752.0,143913.0,,,,,,,36.761014189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23700.0,18825.0,55549.0,26.0,0.0,1.0,203.8609299,0.0,25.0,26.629077387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23700.0,58068.0,97948.0,1.0,0.0,0.0,160.05823642,1.0,21.0,34.355460775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23800.0,74390.0,186176.0,10.0,0.0,0.0,363.14019166,1.0,16.0,30.27099531,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23800.0,,71798.0,6.0,0.0,0.0,119.71195475,2.0,5.0,19.624527791,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23800.0,76390.0,110315.0,7.0,0.0,0.0,275.95535624,2.0,29.0,29.713601036999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23800.0,45279.0,68939.0,6.0,0.0,0.0,77.228821947,1.0,19.0,35.5214873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23800.0,19612.0,77300.0,15.0,0.0,6.0,173.46666667,0.0,19.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23800.0,188250.0,233800.0,2.0,0.0,0.0,307.57275263,1.0,27.0,36.690724403000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23800.0,55753.0,87971.0,1.0,0.0,0.0,56.667099395,0.0,13.0,64.775727757,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23800.0,9124.0,41900.0,28.0,0.0,2.0,120.73333333,1.0,16.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23800.0,46884.0,68142.0,8.0,0.0,0.0,59.405775058,1.0,18.0,35.696636225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23800.0,,55669.0,,0.0,1.0,308.42512578,0.0,18.0,37.654075235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23800.0,101536.0,147601.0,10.0,0.0,0.0,161.25574183,1.0,23.0,32.719421241,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23800.0,44372.0,67279.0,6.0,0.0,0.0,75.813971337,2.0,19.0,36.529569478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,7500.0,26500.0,17.0,3.0,0.0,126.83333333,2.0,19.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,236803.0,267036.0,7.0,0.0,0.0,252.07354491,1.0,50.0,38.074090593,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23900.0,,63096.0,,0.0,0.0,313.80972585,0.0,19.0,37.513324048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,21549.0,49842.0,25.0,0.0,0.0,300.29631253,,12.0,30.203989283000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,90475.0,136094.0,,0.0,1.0,207.78427098,0.0,21.0,30.549215834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23900.0,70694.0,95718.0,11.0,0.0,0.0,138.16735959,0.0,13.0,38.561206281,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23900.0,16082.0,31196.0,17.0,2.0,0.0,123.36864612,1.0,19.0,26.71625685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,95060.0,134567.0,,0.0,0.0,194.25100609,0.0,20.0,27.157061267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23900.0,31992.0,57986.0,,0.0,0.0,226.24324322,0.0,12.0,38.67184311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,,105700.0,0.8,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23900.0,80406.0,108122.0,17.0,0.0,0.0,211.92327535,0.0,13.0,41.494839796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,27800.0,43403.0,27.0,0.0,0.0,307.62423878,,12.0,31.913704682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,85097.0,100730.0,9.0,,,,,,29.508517268000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23900.0,90244.0,120751.0,3.0,0.0,0.0,194.98725245,1.0,26.0,35.406059645999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23900.0,55284.0,92305.0,7.0,0.0,0.0,241.08364933,1.0,19.0,37.479757124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,,62276.0,26.0,0.0,0.0,127.02462497,0.0,8.0,20.407825584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23900.0,140328.0,183533.0,8.0,0.0,0.0,322.78811436,0.0,17.0,45.413177555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23900.0,87884.0,116559.0,23.0,,0.0,314.39449343,0.0,42.0,37.98813172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23900.0,,151738.0,,,,,,,16.426394706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24000.0,43427.0,68308.0,25.0,0.0,0.0,302.77226199,2.0,31.0,34.871855161999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24000.0,96072.0,122441.0,10.0,0.0,0.0,127.741782,1.0,24.0,33.608037305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24000.0,31243.0,50602.0,3.0,1.0,,135.19851865,,11.0,25.357164928000003,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24000.0,144975.0,180539.0,6.0,,,193.1196811,5.0,43.0,39.593595223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24000.0,43948.0,86111.0,24.0,0.0,0.0,258.30359386,0.0,7.0,26.61774876,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24000.0,88783.0,116967.0,2.0,0.0,0.0,171.50625674,5.0,23.0,56.961838568999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24000.0,19500.0,38000.0,,0.0,1.0,198.9,,17.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24000.0,16997.0,45000.0,25.0,0.0,0.0,118.66666667,1.0,11.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24000.0,137000.0,204963.0,5.0,0.0,0.0,189.7,1.0,28.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24000.0,114196.0,150000.0,4.0,0.0,0.0,289.13333333,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24000.0,59300.0,88000.0,16.0,0.0,0.0,97.933333333,1.0,17.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24000.0,35000.0,,3.0,1.0,0.0,177.5,0.0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24000.0,136000.0,,3.0,1.0,6.0,303.29428571,1.0,27.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24000.0,18655.0,48800.0,3.0,0.0,0.0,65.966666667,3.0,12.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24000.0,239568.0,266430.0,7.0,0.0,0.0,243.73241747,3.0,50.0,35.871958946,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24000.0,111488.0,163796.0,15.0,0.0,0.0,185.80205049,0.0,25.0,32.22967397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24000.0,17575.0,50375.0,23.0,0.0,0.0,135.76405083,0.0,11.0,22.981005100999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24100.0,164155.0,225184.0,2.0,,,,,,31.564226916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24100.0,57041.0,92081.0,7.0,0.0,0.0,230.05972968,0.0,19.0,35.896708642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24100.0,77435.0,113000.0,10.0,0.0,1.0,124.76666667,0.0,19.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24100.0,30951.0,58000.0,11.0,0.0,4.0,36.5,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24100.0,184697.0,238729.0,2.0,0.0,0.0,317.69255678,0.0,26.0,37.782036284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24100.0,61811.0,97086.0,6.0,0.0,0.0,222.62659082,1.0,19.0,34.68253701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24100.0,80005.0,102098.0,18.0,1.0,0.0,196.25310409,1.0,12.0,39.758932499000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
